product_id,category,month,quantity_sold,price_per_unit,revenue
27,Grocery,2024-09,98,307.45,30130.1
27,Grocery,2024-10,93,307.45,28592.85
27,Grocery,2024-11,46,307.45,14142.7
27,Grocery,2024-12,18,307.45,5534.1
27,Grocery,2025-01,96,307.45,29515.2
27,Grocery,2025-02,116,307.45,35664.2
27,Grocery,2025-03,104,307.45,31974.8
27,Grocery,2025-04,155,307.45,47654.75
27,Grocery,2025-05,191,307.45,58722.95
27,Grocery,2025-06,294,307.45,90390.3
27,Grocery,2025-07,377,307.45,115908.65
27,Grocery,2025-08,159,307.45,48884.55
27,Grocery,2025-09,36,307.45,11068.2
27,Grocery,2025-10,232,307.45,71328.4
27,Grocery,2025-11,269,307.45,82704.05
27,Grocery,2025-12,166,307.45,51036.7
28,Clothing,2024-01,18,145.24,2614.32
28,Clothing,2024-02,360,145.24,52286.4
28,Clothing,2024-03,71,145.24,10312.04
28,Clothing,2024-04,151,145.24,21931.24
28,Clothing,2024-05,434,145.24,63034.16
28,Clothing,2024-06,219,145.24,31807.56
28,Clothing,2024-07,328,145.24,47638.72
28,Clothing,2024-08,166,145.24,24109.84
28,Clothing,2024-09,118,145.24,17138.32
28,Clothing,2024-10,116,145.24,16847.84
28,Clothing,2024-11,6,145.24,871.44
28,Clothing,2024-12,31,145.24,4502.44
28,Clothing,2025-01,94,145.24,13652.56
28,Clothing,2025-02,8,145.24,1161.92
28,Clothing,2025-03,195,145.24,28321.8
28,Clothing,2025-04,166,145.24,24109.84
28,Clothing,2025-05,72,145.24,10457.28
28,Clothing,2025-06,91,145.24,13216.84
28,Clothing,2025-07,241,145.24,35002.84
28,Clothing,2025-08,259,145.24,37617.16
28,Clothing,2025-09,197,145.24,28612.28
28,Clothing,2025-10,107,145.24,15540.68
28,Clothing,2025-11,309,145.24,44879.16
28,Clothing,2025-12,256,145.24,37181.44
29,Home,2024-01,286,155.17,44378.62
29,Home,2024-02,241,155.17,37395.97
29,Home,2024-03,26,155.17,4034.42
29,Home,2024-04,322,155.17,49964.74
29,Home,2024-05,147,155.17,22809.99
29,Home,2024-06,50,155.17,7758.5
29,Home,2024-07,134,155.17,20792.78
29,Home,2024-08,251,155.17,38947.67
29,Home,2024-09,90,155.17,13965.3
29,Home,2024-10,150,155.17,23275.5
29,Home,2024-11,82,155.17,12723.94
29,Home,2024-12,29,155.17,4499.93
29,Home,2025-01,83,155.17,12879.11
29,Home,2025-02,64,155.17,9930.88
29,Home,2025-03,148,155.17,22965.16
29,Home,2025-04,102,155.17,15827.34
29,Home,2025-05,148,155.17,22965.16
29,Home,2025-06,400,155.17,62068
29,Home,2025-07,267,155.17,41430.39
29,Home,2025-08,437,155.17,67809.29
29,Home,2025-09,114,155.17,17689.38
29,Home,2025-10,131,155.17,20327.27
29,Home,2025-11,203,155.17,31499.51
29,Home,2025-12,136,155.17,21103.12
30,Home,2024-01,58,90.98,5276.84
30,Home,2024-02,167,90.98,15193.66
30,Home,2024-03,223,90.98,20288.54
30,Home,2024-04,459,90.98,41759.82
30,Home,2024-05,152,90.98,13828.96
30,Home,2024-06,417,90.98,37938.66
30,Home,2024-07,187,90.98,17013.26
30,Home,2024-08,69,90.98,6277.62
30,Home,2024-09,156,90.98,14192.88
30,Home,2024-10,58,90.98,5276.84
30,Home,2024-11,61,90.98,5549.78
30,Home,2024-12,73,90.98,6641.54
30,Home,2025-01,19,90.98,1728.62
30,Home,2025-02,96,90.98,8734.08
30,Home,2025-03,144,90.98,13101.12
30,Home,2025-04,263,90.98,23927.74
30,Home,2025-05,272,90.98,24746.56
30,Home,2025-06,176,90.98,16012.48
30,Home,2025-07,62,90.98,5640.76
30,Home,2025-08,232,90.98,21107.36
30,Home,2025-09,190,90.98,17286.2
30,Home,2025-10,95,90.98,8643.1
30,Home,2025-11,28,90.98,2547.44
30,Home,2025-12,93,90.98,8461.14
31,Grocery,2024-01,202,17.66,3567.32
31,Grocery,2024-02,98,17.66,1730.68
31,Grocery,2024-03,276,17.66,4874.16
31,Grocery,2024-04,293,17.66,5174.38
31,Grocery,2024-05,399,17.66,7046.34
31,Grocery,2024-06,458,17.66,8088.28
31,Grocery,2024-07,189,17.66,3337.74
31,Grocery,2024-08,184,17.66,3249.44
31,Grocery,2024-09,173,17.66,3055.18
31,Grocery,2024-10,150,17.66,2649
31,Grocery,2024-11,11,17.66,194.26
31,Grocery,2024-12,73,17.66,1289.18
31,Grocery,2025-01,58,17.66,1024.28
31,Grocery,2025-02,96,17.66,1695.36
31,Grocery,2025-03,189,17.66,3337.74
31,Grocery,2025-04,46,17.66,812.36
31,Grocery,2025-05,185,17.66,3267.1
31,Grocery,2025-06,349,17.66,6163.34
31,Grocery,2025-07,243,17.66,4291.38
31,Grocery,2025-08,422,17.66,7452.52
31,Grocery,2025-09,456,17.66,8052.96
31,Grocery,2025-10,156,17.66,2754.96
31,Grocery,2025-11,248,17.66,4379.68
31,Grocery,2025-12,90,17.66,1589.4
32,Home,2024-01,234,217.47,50887.98
32,Home,2024-02,56,217.47,12178.32
32,Home,2024-03,31,217.47,6741.57
32,Home,2024-04,246,217.47,53497.62
32,Home,2024-05,447,217.47,97209.09
32,Home,2024-06,167,217.47,36317.49
32,Home,2024-07,66,217.47,14353.02
32,Home,2024-08,279,217.47,60674.13
32,Home,2024-09,107,217.47,23269.29
32,Home,2024-10,9,217.47,1957.23
32,Home,2024-11,96,217.47,20877.12
32,Home,2024-12,10,217.47,2174.7
32,Home,2025-01,51,217.47,11090.97
32,Home,2025-02,37,217.47,8046.39
32,Home,2025-03,42,217.47,9133.74
32,Home,2025-04,253,217.47,55019.91
32,Home,2025-05,153,217.47,33272.91
32,Home,2025-06,115,217.47,25009.05
32,Home,2025-07,391,217.47,85030.77
32,Home,2025-08,204,217.47,44363.88
32,Home,2025-09,85,217.47,18484.95
32,Home,2025-10,124,217.47,26966.28
32,Home,2025-11,246,217.47,53497.62
32,Home,2025-12,97,217.47,21094.59
33,Home,2024-01,154,203.49,31337.46
33,Home,2024-02,220,203.49,44767.8
33,Home,2024-03,160,203.49,32558.4
33,Home,2024-04,139,203.49,28285.11
33,Home,2024-05,174,203.49,35407.26
33,Home,2024-06,214,203.49,43546.86
33,Home,2024-07,74,203.49,15058.26
33,Home,2024-08,79,203.49,16075.71
33,Home,2024-09,13,203.49,2645.37
33,Home,2024-10,16,203.49,3255.84
33,Home,2024-11,83,203.49,16889.67
33,Home,2024-12,56,203.49,11395.44
33,Home,2025-01,98,203.49,19942.02
33,Home,2025-02,38,203.49,7732.62
33,Home,2025-03,133,203.49,27064.17
33,Home,2025-04,88,203.49,17907.12
33,Home,2025-05,40,203.49,8139.6
33,Home,2025-06,78,203.49,15872.22
33,Home,2025-07,207,203.49,42122.43
33,Home,2025-08,347,203.49,70611.03
33,Home,2025-09,288,203.49,58605.12
33,Home,2025-10,363,203.49,73866.87
33,Home,2025-11,43,203.49,8750.07
33,Home,2025-12,294,203.49,59826.06
34,Electronics,2024-01,97,153.81,14919.57
34,Electronics,2024-02,235,153.81,36145.35
34,Electronics,2024-03,35,153.81,5383.35
34,Electronics,2024-04,29,153.81,4460.49
34,Electronics,2024-05,299,153.81,45989.19
34,Electronics,2024-06,382,153.81,58755.42
34,Electronics,2024-07,247,153.81,37991.07
34,Electronics,2024-08,47,153.81,7229.07
34,Electronics,2024-09,64,153.81,9843.84
34,Electronics,2024-10,121,153.81,18611.01
34,Electronics,2024-11,16,153.81,2460.96
34,Electronics,2024-12,66,153.81,10151.46
34,Electronics,2025-01,19,153.81,2922.39
34,Electronics,2025-02,32,153.81,4921.92
34,Electronics,2025-03,190,153.81,29223.9
34,Electronics,2025-04,35,153.81,5383.35
34,Electronics,2025-05,168,153.81,25840.08
34,Electronics,2025-06,287,153.81,44143.47
34,Electronics,2025-07,126,153.81,19380.06
34,Electronics,2025-08,84,153.81,12920.04
34,Electronics,2025-09,376,153.81,57832.56
34,Electronics,2025-10,49,153.81,7536.69
34,Electronics,2025-11,64,153.81,9843.84
34,Electronics,2025-12,115,153.81,17688.15
35,Grocery,2024-01,220,16.9,3718
35,Grocery,2024-02,144,16.9,2433.6
35,Grocery,2024-03,263,16.9,4444.7
35,Grocery,2024-04,378,16.9,6388.2
35,Grocery,2024-05,299,16.9,5053.1
35,Grocery,2024-06,286,16.9,4833.4
35,Grocery,2024-07,91,16.9,1537.9
35,Grocery,2024-08,212,16.9,3582.8
35,Grocery,2024-09,23,16.9,388.7
35,Grocery,2024-10,173,16.9,2923.7
35,Grocery,2024-11,83,16.9,1402.7
35,Grocery,2024-12,47,16.9,794.3
35,Grocery,2025-01,26,16.9,439.4
35,Grocery,2025-02,121,16.9,2044.9
35,Grocery,2025-03,107,16.9,1808.3
35,Grocery,2025-04,20,16.9,338
35,Grocery,2025-05,334,16.9,5644.6
35,Grocery,2025-06,74,16.9,1250.6
35,Grocery,2025-07,174,16.9,2940.6
35,Grocery,2025-08,489,16.9,8264.1
35,Grocery,2025-09,471,16.9,7959.9
35,Grocery,2025-10,151,16.9,2551.9
35,Grocery,2025-11,224,16.9,3785.6
35,Grocery,2025-12,195,16.9,3295.5
36,Sports,2024-01,63,107.43,6768.09
36,Sports,2024-02,360,107.43,38674.8
36,Sports,2024-03,354,107.43,38030.22
36,Sports,2024-04,73,107.43,7842.39
36,Sports,2024-05,197,107.43,21163.71
36,Sports,2024-06,288,107.43,30939.84
36,Sports,2024-07,27,107.43,2900.61
36,Sports,2024-08,182,107.43,19552.26
36,Sports,2024-09,114,107.43,12247.02
36,Sports,2024-10,195,107.43,20948.85
36,Sports,2024-11,48,107.43,5156.64
36,Sports,2024-12,53,107.43,5693.79
36,Sports,2025-01,54,107.43,5801.22
36,Sports,2025-02,109,107.43,11709.87
36,Sports,2025-03,62,107.43,6660.66
36,Sports,2025-04,199,107.43,21378.57
36,Sports,2025-05,247,107.43,26535.21
36,Sports,2025-06,85,107.43,9131.55
36,Sports,2025-07,117,107.43,12569.31
36,Sports,2025-08,112,107.43,12032.16
36,Sports,2025-09,393,107.43,42219.99
36,Sports,2025-10,33,107.43,3545.19
36,Sports,2025-11,142,107.43,15255.06
36,Sports,2025-12,126,107.43,13536.18
37,Grocery,2024-01,19,358.56,6812.64
37,Grocery,2024-02,167,358.56,59879.52
37,Grocery,2024-03,319,358.56,114380.64
37,Grocery,2024-04,310,358.56,111153.6
37,Grocery,2024-05,304,358.56,109002.24
37,Grocery,2024-06,245,358.56,87847.2
37,Grocery,2024-07,400,358.56,143424
37,Grocery,2024-08,125,358.56,44820
37,Grocery,2024-09,264,358.56,94659.84
37,Grocery,2024-10,86,358.56,30836.16
37,Grocery,2024-11,99,358.56,35497.44
37,Grocery,2024-12,18,358.56,6454.08
37,Grocery,2025-01,97,358.56,34780.32
37,Grocery,2025-02,124,358.56,44461.44
37,Grocery,2025-03,51,358.56,18286.56
37,Grocery,2025-04,193,358.56,69202.08
37,Grocery,2025-05,139,358.56,49839.84
37,Grocery,2025-06,347,358.56,124420.32
37,Grocery,2025-07,303,358.56,108643.68
37,Grocery,2025-08,192,358.56,68843.52
37,Grocery,2025-09,68,358.56,24382.08
37,Grocery,2025-10,64,358.56,22947.84
37,Grocery,2025-11,231,358.56,82827.36
37,Grocery,2025-12,223,358.56,79958.88
38,Sports,2024-01,84,397.19,33363.96
38,Sports,2024-02,18,397.19,7149.42
38,Sports,2024-03,220,397.19,87381.8
38,Sports,2024-04,368,397.19,146165.92
38,Sports,2024-05,182,397.19,72288.58
38,Sports,2024-06,112,397.19,44485.28
38,Sports,2024-07,98,397.19,38924.62
38,Sports,2024-08,238,397.19,94531.22
38,Sports,2024-09,201,397.19,79835.19
38,Sports,2024-10,106,397.19,42102.14
38,Sports,2024-11,58,397.19,23037.02
38,Sports,2024-12,6,397.19,2383.14
38,Sports,2025-01,88,397.19,34952.72
38,Sports,2025-02,97,397.19,38527.43
38,Sports,2025-03,183,397.19,72685.77
38,Sports,2025-04,25,397.19,9929.75
38,Sports,2025-05,24,397.19,9532.56
38,Sports,2025-06,340,397.19,135044.6
38,Sports,2025-07,351,397.19,139413.69
38,Sports,2025-08,452,397.19,179529.88
38,Sports,2025-09,339,397.19,134647.41
38,Sports,2025-10,49,397.19,19462.31
38,Sports,2025-11,336,397.19,133455.84
38,Sports,2025-12,208,397.19,82615.52
39,Electronics,2024-01,139,306.92,42661.88
39,Electronics,2024-02,140,306.92,42968.8
39,Electronics,2024-03,160,306.92,49107.2
39,Electronics,2024-04,268,306.92,82254.56
39,Electronics,2024-05,204,306.92,62611.68
39,Electronics,2024-06,62,306.92,19029.04
39,Electronics,2024-07,38,306.92,11662.96
39,Electronics,2024-08,269,306.92,82561.48
39,Electronics,2024-09,219,306.92,67215.48
39,Electronics,2024-10,46,306.92,14118.32
39,Electronics,2024-11,117,306.92,35909.64
39,Electronics,2024-12,53,306.92,16266.76
39,Electronics,2025-01,54,306.92,16573.68
39,Electronics,2025-02,39,306.92,11969.88
39,Electronics,2025-03,76,306.92,23325.92
39,Electronics,2025-04,96,306.92,29464.32
39,Electronics,2025-05,348,306.92,106808.16
39,Electronics,2025-06,398,306.92,122154.16
39,Electronics,2025-07,207,306.92,63532.44
39,Electronics,2025-08,314,306.92,96372.88
39,Electronics,2025-09,315,306.92,96679.8
39,Electronics,2025-10,325,306.92,99749
39,Electronics,2025-11,324,306.92,99442.08
39,Electronics,2025-12,127,306.92,38978.84
40,Clothing,2024-01,66,463.89,30616.74
40,Clothing,2024-02,18,463.89,8350.02
40,Clothing,2024-03,109,463.89,50564.01
40,Clothing,2024-04,178,463.89,82572.42
40,Clothing,2024-05,397,463.89,184164.33
40,Clothing,2024-06,164,463.89,76077.96
40,Clothing,2024-07,155,463.89,71902.95
40,Clothing,2024-08,180,463.89,83500.2
40,Clothing,2024-09,110,463.89,51027.9
40,Clothing,2024-10,19,463.89,8813.91
40,Clothing,2024-11,77,463.89,35719.53
40,Clothing,2024-12,11,463.89,5102.79
40,Clothing,2025-01,35,463.89,16236.15
40,Clothing,2025-02,26,463.89,12061.14
40,Clothing,2025-03,43,463.89,19947.27
40,Clothing,2025-04,237,463.89,109941.93
40,Clothing,2025-05,24,463.89,11133.36
40,Clothing,2025-06,196,463.89,90922.44
40,Clothing,2025-07,315,463.89,146125.35
40,Clothing,2025-08,217,463.89,100664.13
40,Clothing,2025-09,398,463.89,184628.22
40,Clothing,2025-10,158,463.89,73294.62
40,Clothing,2025-11,267,463.89,123858.63
40,Clothing,2025-12,147,463.89,68191.83
41,Home,2024-01,76,329.03,25006.28
41,Home,2024-02,186,329.03,61199.58
41,Home,2024-03,345,329.03,113515.35
41,Home,2024-04,119,329.03,39154.57
41,Home,2024-05,202,329.03,66464.06
41,Home,2024-06,114,329.03,37509.42
41,Home,2024-07,240,329.03,78967.2
41,Home,2024-08,40,329.03,13161.2
41,Home,2024-09,55,329.03,18096.65
41,Home,2024-10,184,329.03,60541.52
41,Home,2024-11,91,329.03,29941.73
41,Home,2024-12,91,329.03,29941.73
41,Home,2025-01,55,329.03,18096.65
41,Home,2025-02,21,329.03,6909.63
41,Home,2025-03,70,329.03,23032.1
41,Home,2025-04,207,329.03,68109.21
41,Home,2025-05,286,329.03,94102.58
41,Home,2025-06,328,329.03,107921.84
41,Home,2025-07,148,329.03,48696.44
41,Home,2025-08,282,329.03,92786.46
41,Home,2025-09,275,329.03,90483.25
41,Home,2025-10,419,329.03,137863.57
41,Home,2025-11,91,329.03,29941.73
41,Home,2025-12,282,329.03,92786.46
42,Electronics,2024-01,214,458.33,98082.62
42,Electronics,2024-02,144,458.33,65999.52
42,Electronics,2024-03,321,458.33,147123.93
42,Electronics,2024-04,459,458.33,210373.47
42,Electronics,2024-05,127,458.33,58207.91
42,Electronics,2024-06,57,458.33,26124.81
42,Electronics,2024-07,255,458.33,116874.15
42,Electronics,2024-08,293,458.33,134290.69
42,Electronics,2024-09,57,458.33,26124.81
42,Electronics,2024-10,160,458.33,73332.8
42,Electronics,2024-11,118,458.33,54082.94
42,Electronics,2024-12,86,458.33,39416.38
42,Electronics,2025-01,24,458.33,10999.92
42,Electronics,2025-02,132,458.33,60499.56
42,Electronics,2025-03,103,458.33,47207.99
42,Electronics,2025-04,223,458.33,102207.59
42,Electronics,2025-05,339,458.33,155373.87
42,Electronics,2025-06,89,458.33,40791.37
42,Electronics,2025-07,226,458.33,103582.58
42,Electronics,2025-08,187,458.33,85707.71
42,Electronics,2025-09,46,458.33,21083.18
42,Electronics,2025-10,31,458.33,14208.23
42,Electronics,2025-11,250,458.33,114582.5
42,Electronics,2025-12,124,458.33,56832.92
43,Home,2024-01,159,426.52,67816.68
43,Home,2024-02,241,426.52,102791.32
43,Home,2024-03,104,426.52,44358.08
43,Home,2024-04,366,426.52,156106.32
43,Home,2024-05,419,426.52,178711.88
43,Home,2024-06,133,426.52,56727.16
43,Home,2024-07,251,426.52,107056.52
43,Home,2024-08,334,426.52,142457.68
43,Home,2024-09,263,426.52,112174.76
43,Home,2024-10,23,426.52,9809.96
43,Home,2024-11,113,426.52,48196.76
43,Home,2024-12,75,426.52,31989
43,Home,2025-01,7,426.52,2985.64
43,Home,2025-02,113,426.52,48196.76
43,Home,2025-03,54,426.52,23032.08
43,Home,2025-04,105,426.52,44784.6
43,Home,2025-05,150,426.52,63978
43,Home,2025-06,387,426.52,165063.24
43,Home,2025-07,331,426.52,141178.12
43,Home,2025-08,409,426.52,174446.68
43,Home,2025-09,253,426.52,107909.56
43,Home,2025-10,276,426.52,117719.52
43,Home,2025-11,328,426.52,139898.56
43,Home,2025-12,67,426.52,28576.84
44,Clothing,2024-01,52,230.23,11971.96
44,Clothing,2024-02,98,230.23,22562.54
44,Clothing,2024-03,80,230.23,18418.4
44,Clothing,2024-04,190,230.23,43743.7
44,Clothing,2024-05,392,230.23,90250.16
44,Clothing,2024-06,47,230.23,10820.81
44,Clothing,2024-07,176,230.23,40520.48
44,Clothing,2024-08,199,230.23,45815.77
44,Clothing,2024-09,64,230.23,14734.72
44,Clothing,2024-10,140,230.23,32232.2
44,Clothing,2024-11,21,230.23,4834.83
44,Clothing,2024-12,29,230.23,6676.67
44,Clothing,2025-01,51,230.23,11741.73
44,Clothing,2025-02,37,230.23,8518.51
44,Clothing,2025-03,113,230.23,26015.99
44,Clothing,2025-04,203,230.23,46736.69
44,Clothing,2025-05,265,230.23,61010.95
44,Clothing,2025-06,240,230.23,55255.2
44,Clothing,2025-07,475,230.23,109359.25
44,Clothing,2025-08,299,230.23,68838.77
44,Clothing,2025-09,275,230.23,63313.25
44,Clothing,2025-10,153,230.23,35225.19
44,Clothing,2025-11,341,230.23,78508.43
44,Clothing,2025-12,163,230.23,37527.49
45,Clothing,2024-01,115,56.75,6526.25
45,Clothing,2024-02,269,56.75,15265.75
45,Clothing,2024-03,287,56.75,16287.25
45,Clothing,2024-04,112,56.75,6356
45,Clothing,2024-05,202,56.75,11463.5
45,Clothing,2024-06,324,56.75,18387
45,Clothing,2024-07,245,56.75,13903.75
45,Clothing,2024-08,178,56.75,10101.5
45,Clothing,2024-09,54,56.75,3064.5
45,Clothing,2024-10,128,56.75,7264
45,Clothing,2024-11,99,56.75,5618.25
45,Clothing,2024-12,31,56.75,1759.25
45,Clothing,2025-01,19,56.75,1078.25
45,Clothing,2025-02,33,56.75,1872.75
45,Clothing,2025-03,49,56.75,2780.75
45,Clothing,2025-04,27,56.75,1532.25
45,Clothing,2025-05,283,56.75,16060.25
45,Clothing,2025-06,21,56.75,1191.75
45,Clothing,2025-07,131,56.75,7434.25
45,Clothing,2025-08,274,56.75,15549.5
45,Clothing,2025-09,385,56.75,21848.75
45,Clothing,2025-10,220,56.75,12485
45,Clothing,2025-11,225,56.75,12768.75
45,Clothing,2025-12,259,56.75,14698.25
46,Electronics,2024-01,286,191.7,54826.2
46,Electronics,2024-02,125,191.7,23962.5
46,Electronics,2024-03,22,191.7,4217.4
46,Electronics,2024-04,175,191.7,33547.5
46,Electronics,2024-05,477,191.7,91440.9
46,Electronics,2024-06,152,191.7,29138.4
46,Electronics,2024-07,264,191.7,50608.8
46,Electronics,2024-08,313,191.7,60002.1
46,Electronics,2024-09,207,191.7,39681.9
46,Electronics,2024-10,154,191.7,29521.8
46,Electronics,2024-11,125,191.7,23962.5
46,Electronics,2024-12,32,191.7,6134.4
46,Electronics,2025-01,76,191.7,14569.2
46,Electronics,2025-02,129,191.7,24729.3
46,Electronics,2025-03,64,191.7,12268.8
46,Electronics,2025-04,171,191.7,32780.7
46,Electronics,2025-05,288,191.7,55209.6
46,Electronics,2025-06,379,191.7,72654.3
46,Electronics,2025-07,105,191.7,20128.5
46,Electronics,2025-08,179,191.7,34314.3
46,Electronics,2025-09,83,191.7,15911.1
46,Electronics,2025-10,220,191.7,42174
46,Electronics,2025-11,159,191.7,30480.3
46,Electronics,2025-12,70,191.7,13419
47,Clothing,2024-01,208,337.73,70247.84
47,Clothing,2024-02,273,337.73,92200.29
47,Clothing,2024-03,381,337.73,128675.13
47,Clothing,2024-04,244,337.73,82406.12
47,Clothing,2024-05,64,337.73,21614.72
47,Clothing,2024-06,327,337.73,110437.71
47,Clothing,2024-07,383,337.73,129350.59
47,Clothing,2024-08,346,337.73,116854.58
47,Clothing,2024-09,159,337.73,53699.07
47,Clothing,2024-10,184,337.73,62142.32
47,Clothing,2024-11,130,337.73,43904.9
47,Clothing,2024-12,83,337.73,28031.59
47,Clothing,2025-01,17,337.73,5741.41
47,Clothing,2025-02,129,337.73,43567.17
47,Clothing,2025-03,95,337.73,32084.35
47,Clothing,2025-04,231,337.73,78015.63
47,Clothing,2025-05,329,337.73,111113.17
47,Clothing,2025-06,80,337.73,27018.4
47,Clothing,2025-07,171,337.73,57751.83
47,Clothing,2025-08,397,337.73,134078.81
47,Clothing,2025-09,398,337.73,134416.54
47,Clothing,2025-10,368,337.73,124284.64
47,Clothing,2025-11,233,337.73,78691.09
47,Clothing,2025-12,87,337.73,29382.51
48,Sports,2024-01,135,336.3,45400.5
48,Sports,2024-02,176,336.3,59188.8
48,Sports,2024-03,254,336.3,85420.2
48,Sports,2024-04,454,336.3,152680.2
48,Sports,2024-05,392,336.3,131829.6
48,Sports,2024-06,303,336.3,101898.9
48,Sports,2024-07,202,336.3,67932.6
48,Sports,2024-08,127,336.3,42710.1
48,Sports,2024-09,270,336.3,90801
48,Sports,2024-10,110,336.3,36993
48,Sports,2024-11,39,336.3,13115.7
48,Sports,2024-12,41,336.3,13788.3
48,Sports,2025-01,5,336.3,1681.5
48,Sports,2025-02,102,336.3,34302.6
48,Sports,2025-03,184,336.3,61879.2
48,Sports,2025-04,180,336.3,60534
48,Sports,2025-05,341,336.3,114678.3
48,Sports,2025-06,151,336.3,50781.3
48,Sports,2025-07,97,336.3,32621.1
48,Sports,2025-08,417,336.3,140237.1
48,Sports,2025-09,92,336.3,30939.6
48,Sports,2025-10,129,336.3,43382.7
48,Sports,2025-11,345,336.3,116023.5
48,Sports,2025-12,58,336.3,19505.4
49,Clothing,2024-01,229,299.74,68640.46
49,Clothing,2024-02,336,299.74,100712.64
49,Clothing,2024-03,62,299.74,18583.88
49,Clothing,2024-04,65,299.74,19483.1
49,Clothing,2024-05,24,299.74,7193.76
49,Clothing,2024-06,207,299.74,62046.18
49,Clothing,2024-07,264,299.74,79131.36
49,Clothing,2024-08,325,299.74,97415.5
49,Clothing,2024-09,166,299.74,49756.84
49,Clothing,2024-10,120,299.74,35968.8
49,Clothing,2024-11,119,299.74,35669.06
49,Clothing,2024-12,97,299.74,29074.78
49,Clothing,2025-01,37,299.74,11090.38
49,Clothing,2025-02,96,299.74,28775.04
49,Clothing,2025-03,135,299.74,40464.9
49,Clothing,2025-04,23,299.74,6894.02
49,Clothing,2025-05,293,299.74,87823.82
49,Clothing,2025-06,136,299.74,40764.64
49,Clothing,2025-07,267,299.74,80030.58
49,Clothing,2025-08,349,299.74,104609.26
49,Clothing,2025-09,100,299.74,29974
49,Clothing,2025-10,42,299.74,12589.08
49,Clothing,2025-11,225,299.74,67441.5
49,Clothing,2025-12,256,299.74,76733.44
50,Home,2024-01,199,144.61,28777.39
50,Home,2024-02,182,144.61,26319.02
50,Home,2024-03,142,144.61,20534.62
50,Home,2024-04,100,144.61,14461
50,Home,2024-05,467,144.61,67532.87
50,Home,2024-06,343,144.61,49601.23
50,Home,2024-07,217,144.61,31380.37
50,Home,2024-08,30,144.61,4338.3
50,Home,2024-09,100,144.61,14461
50,Home,2024-10,64,144.61,9255.04
50,Home,2024-11,51,144.61,7375.11
50,Home,2024-12,102,144.61,14750.22
50,Home,2025-01,42,144.61,6073.62
50,Home,2025-02,43,144.61,6218.23
50,Home,2025-03,74,144.61,10701.14
50,Home,2025-04,81,144.61,11713.41
50,Home,2025-05,187,144.61,27042.07
50,Home,2025-06,215,144.61,31091.15
50,Home,2025-07,40,144.61,5784.4
50,Home,2025-08,427,144.61,61748.47
50,Home,2025-09,107,144.61,15473.27
50,Home,2025-10,234,144.61,33838.74
50,Home,2025-11,184,144.61,26608.24
50,Home,2025-12,130,144.61,18799.3
